Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                 502",9.373291011103e-01,3.471467710319e-01,1.242957477826e+00,1.110446808575e+00,3.401882753368e-01,1.244403870437e+00,1.731177074648e-01,-6.958495695164e-03,1.446392610789e-03
"                 503",9.370025734921e-01,3.470728629077e-01,1.180638432101e+00,1.109886803030e+00,3.400702329082e-01,1.182066237684e+00,1.728842295380e-01,-7.002629999451e-03,1.427805583857e-03
"                 504",9.366025747866e-01,3.456685986677e-01,1.121459749051e+00,1.109359212959e+00,3.386579169543e-01,1.122892770447e+00,1.727566381722e-01,-7.010681713410e-03,1.433021396583e-03
"                 505",9.365625143260e-01,3.444333559983e-01,1.149934747938e+00,1.109105363065e+00,3.374194393643e-01,1.151335203750e+00,1.725428487391e-01,-7.013916634010e-03,1.400455811345e-03
"                 506",9.375387344942e-01,3.432500550939e-01,1.246096344064e+00,1.109949360363e+00,3.362558491318e-01,1.247509973511e+00,1.724106258687e-01,-6.994205962100e-03,1.413629446414e-03
"                 507",9.378697773705e-01,3.425919946117e-01,1.347789064346e+00,1.110100380775e+00,3.356140783290e-01,1.349207263850e+00,1.722306034043e-01,-6.977916282695e-03,1.418199503728e-03
"                 508",9.369002304151e-01,3.443521653341e-01,1.402795012993e+00,1.109033656728e+00,3.374294013497e-01,1.404269766728e+00,1.721334263132e-01,-6.922763984403e-03,1.474753734707e-03
"                 509",9.354460606752e-01,3.479973047793e-01,1.361944124437e+00,1.107382217525e+00,3.411575917869e-01,1.363431204861e+00,1.719361568500e-01,-6.839712992395e-03,1.487080423824e-03
"                 510",9.356175497887e-01,3.495550055014e-01,1.324286185464e+00,1.107444217253e+00,3.428464306713e-01,1.325792847355e+00,1.718266674643e-01,-6.708574830146e-03,1.506661891030e-03
"                 511",9.379216754998e-01,3.498953295354e-01,1.321048697038e+00,1.109615245316e+00,3.433103152154e-01,1.322543545768e+00,1.716935698167e-01,-6.585014320079e-03,1.494848729920e-03
"                 512",9.408041052404e-01,3.512334942383e-01,1.334999123066e+00,1.112549991316e+00,3.447741313558e-01,1.336534007456e+00,1.717458860756e-01,-6.459362882447e-03,1.534884390739e-03
"                 513",9.424895730156e-01,3.532076183240e-01,1.383446301841e+00,1.114297110341e+00,3.468646234389e-01,1.385011006618e+00,1.718075373251e-01,-6.342994885122e-03,1.564704776482e-03
"                 514",9.429911664619e-01,3.538582639265e-01,1.470121650877e+00,1.115007216689e+00,3.476626417726e-01,1.471786319665e+00,1.720160502273e-01,-6.195622153896e-03,1.664668787203e-03
"                 515",9.442638239881e-01,3.531053058158e-01,1.512836747443e+00,1.116430813135e+00,3.470477364286e-01,1.514581978862e+00,1.721669891465e-01,-6.057569387178e-03,1.745231418761e-03
"                 516",9.459612076725e-01,3.551327478592e-01,1.517332524699e+00,1.118345083989e+00,3.492047527184e-01,1.519193105613e+00,1.723838763163e-01,-5.927995140838e-03,1.860580914482e-03
"                 517",9.470492330210e-01,3.566470797304e-01,1.506322435216e+00,1.119609847189e+00,3.508383026697e-01,1.508264043152e+00,1.725606141679e-01,-5.808777060638e-03,1.941607935950e-03
"                 518",9.469208491463e-01,3.575380899442e-01,1.531074114412e+00,1.119725035306e+00,3.518532607956e-01,1.533135915589e+00,1.728041861598e-01,-5.684829148609e-03,2.061801177107e-03
"                 519",9.468781767201e-01,3.573498906530e-01,1.606268455972e+00,1.119811624575e+00,3.517799218973e-01,1.608429991819e+00,1.729334478553e-01,-5.569968755732e-03,2.161535847475e-03
"                 520",9.473537325235e-01,3.566581186791e-01,1.755359264610e+00,1.120458347028e+00,3.511953139936e-01,1.757674701923e+00,1.731046145048e-01,-5.462804685501e-03,2.315437312968e-03
"                 521",9.482759295567e-01,3.549297115533e-01,1.885566695093e+00,1.121476734549e+00,3.495334568442e-01,1.888039786710e+00,1.732008049925e-01,-5.396254709085e-03,2.473091616805e-03
"                 522",9.491166245805e-01,3.560946712448e-01,1.991631533237e+00,1.122514480164e+00,3.507340082457e-01,1.994327473605e+00,1.733978555834e-01,-5.360662999111e-03,2.695940367968e-03
"                 523",9.504389409596e-01,3.568274617609e-01,2.074740541474e+00,1.123930552139e+00,3.514702523581e-01,2.077641723608e+00,1.734916111795e-01,-5.357209402761e-03,2.901182134788e-03
"                 524",9.514902087828e-01,3.560106445507e-01,2.151713564641e+00,1.125142303543e+00,3.506433097855e-01,2.154860303347e+00,1.736520947601e-01,-5.367334765228e-03,3.146738705653e-03
"                 525",9.521853113896e-01,3.574467967054e-01,2.151680881363e+00,1.125897780630e+00,3.520510300749e-01,2.155007608350e+00,1.737124692404e-01,-5.395766630461e-03,3.326726987245e-03
"                 526",9.522149415433e-01,3.564969674592e-01,2.160489040263e+00,1.126107902326e+00,3.510771177795e-01,2.164010780940e+00,1.738929607825e-01,-5.419849679678e-03,3.521740676782e-03
"                 527",9.506405734971e-01,3.550409158645e-01,2.242645146962e+00,1.124555307260e+00,3.495663011805e-01,2.246295904531e+00,1.739147337627e-01,-5.474614684001e-03,3.650757569405e-03
"                 528",9.496763378580e-01,3.527160349852e-01,2.333029325126e+00,1.123622155722e+00,3.471786057375e-01,2.336875098590e+00,1.739458178639e-01,-5.537429247676e-03,3.845773463584e-03
"                 529",9.496474018589e-01,3.521307366591e-01,2.367574533487e+00,1.123507707112e+00,3.464822732628e-01,2.371596918585e+00,1.738603052536e-01,-5.648463396286e-03,4.022385097191e-03
"                 530",9.504069477963e-01,3.521695664719e-01,2.325581717071e+00,1.124332551926e+00,3.464028361373e-01,2.329832486406e+00,1.739256041296e-01,-5.766730334673e-03,4.250769335536e-03
"                 531",9.513715581034e-01,3.516098778832e-01,2.245209662868e+00,1.125388435363e+00,3.456982200268e-01,2.249614177933e+00,1.740168772597e-01,-5.911657856382e-03,4.404515065535e-03
"                 532",9.517873582775e-01,3.510079164588e-01,2.176848039983e+00,1.126096267381e+00,3.449679608763e-01,2.181423447046e+00,1.743089091032e-01,-6.039955582481e-03,4.575407063407e-03
"                 533",9.513985088898e-01,3.509072683374e-01,2.168128958001e+00,1.125921523307e+00,3.447361457238e-01,2.172791992759e+00,1.745230144167e-01,-6.171122613582e-03,4.663034757587e-03
"                 534",9.500318104729e-01,3.510561757835e-01,2.205483022004e+00,1.124824539307e+00,3.447857491871e-01,2.210245781817e+00,1.747927288337e-01,-6.270426596347e-03,4.762759812880e-03
"                 535",9.477773773842e-01,3.512269738816e-01,2.196998067371e+00,1.122706343009e+00,3.448575916111e-01,2.201788632112e+00,1.749289656246e-01,-6.369382270486e-03,4.790564740799e-03
"                 536",9.463092809968e-01,3.538010342259e-01,2.114697507919e+00,1.121490381692e+00,3.473586263067e-01,2.119535477201e+00,1.751811006956e-01,-6.442407919189e-03,4.837969282488e-03
"                 537",9.459429907680e-01,3.590783384963e-01,2.018961207883e+00,1.121302658036e+00,3.525746075550e-01,2.023755561217e+00,1.753596672679e-01,-6.503730941328e-03,4.794353333753e-03
"                 538",9.467446002069e-01,3.638806851843e-01,1.877285231774e+00,1.122457362022e+00,3.574120674840e-01,1.882038332046e+00,1.757127618146e-01,-6.468617700309e-03,4.753100272300e-03
"                 539",9.472600449541e-01,3.660613913513e-01,1.820106959136e+00,1.123318538339e+00,3.596756428321e-01,1.824754176100e+00,1.760584933846e-01,-6.385748519173e-03,4.647216963640e-03
"                 540",9.509137028031e-01,3.689808580185e-01,1.724099205014e+00,1.127498159613e+00,3.627302426090e-01,1.728679223149e+00,1.765844568095e-01,-6.250615409485e-03,4.580018135140e-03
"                 541",9.526886970833e-01,3.723237567856e-01,1.757497273438e+00,1.129819477443e+00,3.662185039477e-01,1.761960132223e+00,1.771307803592e-01,-6.105252837908e-03,4.462858784970e-03
"                 542",9.527149768134e-01,3.724339332347e-01,1.934464574169e+00,1.130552408630e+00,3.665223625301e-01,1.938899555072e+00,1.778374318169e-01,-5.911570704676e-03,4.434980903277e-03
"                 543",9.530754546932e-01,3.713896920778e-01,2.041814571300e+00,1.131498021282e+00,3.656344709054e-01,2.046234898410e+00,1.784225665893e-01,-5.755221172371e-03,4.420327109690e-03
"                 544",9.567464055597e-01,3.775710326514e-01,1.965807482498e+00,1.135777492792e+00,3.719678074001e-01,1.970262060839e+00,1.790310872319e-01,-5.603225251322e-03,4.454578340543e-03
"                 545",9.606731403297e-01,3.789025187165e-01,1.838170638525e+00,1.140299385233e+00,3.734519512126e-01,1.842606873577e+00,1.796262449029e-01,-5.450567503882e-03,4.436235051625e-03
"                 546",9.621003821547e-01,3.797157697067e-01,1.736334679328e+00,1.142420459671e+00,3.744282497788e-01,1.740772055685e+00,1.803200775163e-01,-5.287519927942e-03,4.437376356946e-03
"                 547",9.648152217257e-01,3.860339357429e-01,1.722885998581e+00,1.145709229011e+00,3.809117149271e-01,1.727276100663e+00,1.808940072855e-01,-5.122220815849e-03,4.390102081477e-03
"                 548",9.714750074312e-01,3.972767166786e-01,1.719122772163e+00,1.153061564652e+00,3.924015296778e-01,1.723518593531e+00,1.815865572209e-01,-4.875187000829e-03,4.395821368037e-03
"                 549",9.803225264205e-01,4.036749952042e-01,1.713449342731e+00,1.162697394995e+00,3.991031245642e-01,1.717837697672e+00,1.823748685744e-01,-4.571870639951e-03,4.388354941088e-03
"                 550",9.857933569949e-01,4.030791567996e-01,1.712090589334e+00,1.169207103158e+00,3.988509718770e-01,1.716550772028e+00,1.834137461631e-01,-4.228184922606e-03,4.460182693491e-03
"                 551",9.885076184076e-01,4.129847374072e-01,1.689372344104e+00,1.172875866697e+00,4.090867621197e-01,1.693874218495e+00,1.843682482894e-01,-3.897975287522e-03,4.501874391368e-03
"                 552",9.943490997747e-01,4.273085947148e-01,1.649104177804e+00,1.179711883735e+00,4.238526869706e-01,1.653687119818e+00,1.853627839604e-01,-3.455907744139e-03,4.582942014357e-03
"                 553",1.000306993127e+00,4.309731817680e-01,1.702200082767e+00,1.186631988387e+00,4.280213573999e-01,1.706828800310e+00,1.863249952606e-01,-2.951824368134e-03,4.628717542884e-03
"                 554",1.003266772299e+00,4.220642017803e-01,1.900454377471e+00,1.190608133212e+00,4.195534001631e-01,1.905215423771e+00,1.873413609132e-01,-2.510801617195e-03,4.761046299743e-03
"                 555",1.009323453575e+00,4.142875571979e-01,2.041488347507e+00,1.197489369042e+00,4.120064804554e-01,2.046408418634e+00,1.881659154670e-01,-2.281076742464e-03,4.920071127704e-03
"                 556",1.014766947527e+00,4.109881367872e-01,2.149010034019e+00,1.203793253116e+00,4.087709622620e-01,2.154184337767e+00,1.890263055893e-01,-2.217174525213e-03,5.174303748543e-03
"                 557",1.019780736621e+00,4.193878985631e-01,2.152208791484e+00,1.209538025783e+00,4.171248424344e-01,2.157615300735e+00,1.897572891612e-01,-2.263056128753e-03,5.406509251527e-03
"                 558",1.023502546029e+00,4.293734534619e-01,2.126076034664e+00,1.214001458728e+00,4.271226472779e-01,2.131739300763e+00,1.904989126994e-01,-2.250806184035e-03,5.663266099042e-03
"                 559",1.027485245673e+00,4.318656303393e-01,2.131741413027e+00,1.218614605495e+00,4.296871961847e-01,2.137595391834e+00,1.911293598220e-01,-2.178434154644e-03,5.853978807036e-03
"                 560",1.033099965704e+00,4.299896838266e-01,2.120896753667e+00,1.224960195803e+00,4.279072926306e-01,2.126971896477e+00,1.918602300985e-01,-2.082391195990e-03,6.075142810005e-03
"                 561",1.037344143761e+00,4.252864093101e-01,2.200135215119e+00,1.229869859469e+00,4.232440634178e-01,2.206379741368e+00,1.925257157081e-01,-2.042345892327e-03,6.244526249640e-03
"                 562",1.040161344016e+00,4.224581059603e-01,2.323153935709e+00,1.233389177795e+00,4.204013274033e-01,2.329600895643e+00,1.932278337789e-01,-2.056778556964e-03,6.446959934422e-03
"                 563",1.042604069154e+00,4.213143748104e-01,2.381704723184e+00,1.236391932275e+00,4.191448030675e-01,2.388324432959e+00,1.937878631205e-01,-2.169571742884e-03,6.619709775126e-03
"                 564",1.047415942631e+00,4.268622352629e-01,2.230639516964e+00,1.241880580799e+00,4.245874769253e-01,2.237479671346e+00,1.944646381680e-01,-2.274758337514e-03,6.840154381696e-03
"                 565",1.049956804247e+00,4.267138812709e-01,2.204261967883e+00,1.245015621662e+00,4.243470896295e-01,2.211216679377e+00,1.950588174147e-01,-2.366791641411e-03,6.954711494038e-03
"                 566",1.052024586771e+00,4.214405461040e-01,2.223744121598e+00,1.247681183066e+00,4.190025308360e-01,2.230810076681e+00,1.956565962948e-01,-2.438015268063e-03,7.065955083110e-03
"                 567",1.053867157350e+00,4.140384098487e-01,2.278757827355e+00,1.249948559379e+00,4.114593067314e-01,2.285870984559e+00,1.960814020290e-01,-2.579103117319e-03,7.113157204226e-03
"                 568",1.055302748474e+00,4.094502219118e-01,2.242502776496e+00,1.251882135537e+00,4.066923552759e-01,2.249716137651e+00,1.965793870631e-01,-2.757866635932e-03,7.213361155451e-03
"                 569",1.054685127939e+00,4.092568673644e-01,2.140525160567e+00,1.251585157052e+00,4.062680016445e-01,2.147759305817e+00,1.969000291135e-01,-2.988865719986e-03,7.234145250222e-03
"                 570",1.054618124307e+00,4.059417542193e-01,2.087543036608e+00,1.251818524868e+00,4.027535054053e-01,2.094794936300e+00,1.972004005606e-01,-3.188248814000e-03,7.251899692478e-03
"                 571",1.054346143402e+00,4.019299348764e-01,2.057628143277e+00,1.251669414932e+00,3.985126111216e-01,2.064818273197e+00,1.973232715292e-01,-3.417323754798e-03,7.190129920700e-03
"                 572",1.054005986415e+00,4.002708526192e-01,2.018806387733e+00,1.251555653657e+00,3.966651939620e-01,2.025982026902e+00,1.975496672423e-01,-3.605658657225e-03,7.175639169739e-03
"                 573",1.054724077910e+00,3.980002351453e-01,1.936845269002e+00,1.252392814512e+00,3.942005460805e-01,1.943947906465e+00,1.976687366027e-01,-3.799689064743e-03,7.102637462564e-03
"                 574",1.055057641562e+00,3.927205544906e-01,1.799441597552e+00,1.252933120683e+00,3.887544025371e-01,1.806488735042e+00,1.978754791206e-01,-3.966151953517e-03,7.047137489268e-03
"                 575",1.056852303723e+00,3.847015699440e-01,1.674248645042e+00,1.254882538972e+00,3.805095403571e-01,1.681173365089e+00,1.980302352495e-01,-4.192029586856e-03,6.924720047311e-03
"                 576",1.059167338115e+00,3.763360071760e-01,1.540064834030e+00,1.257580436082e+00,3.718872219428e-01,1.546913002025e+00,1.984130979670e-01,-4.448785233191e-03,6.848167995830e-03
"                 577",1.059751206062e+00,3.751081849590e-01,1.422418128729e+00,1.258510790558e+00,3.703465570433e-01,1.429122731568e+00,1.987595844958e-01,-4.761627915764e-03,6.704602839202e-03
"                 578",1.061588871854e+00,3.676883517797e-01,1.333796693628e+00,1.260822281238e+00,3.626444665863e-01,1.340381372955e+00,1.992334093839e-01,-5.043885193444e-03,6.584679326516e-03
"                 579",1.063136187180e+00,3.648881964569e-01,1.097411189869e+00,1.262831180336e+00,3.595048024105e-01,1.103805661401e+00,1.996949931565e-01,-5.383394046374e-03,6.394471531792e-03
"                 580",1.061577120856e+00,4.271665822430e-01,-5.567388205772e-01,1.261932839498e+00,4.217743773504e-01,-5.506124100379e-01,2.003557186426e-01,-5.392204892591e-03,6.126410539321e-03
"                 581",1.096209799063e+00,5.992239822902e-01,-4.953245415619e+00,1.297516890498e+00,5.952161834604e-01,-4.948052589364e+00,2.013070914350e-01,-4.007798829766e-03,5.192826254545e-03
"                 582",1.209676836316e+00,7.803112875203e-01,-9.152131488232e+00,1.414087306755e+00,7.804280540309e-01,-9.148934715508e+00,2.044104704385e-01,1.167665106066e-04,3.196772723728e-03
"                 583",1.299225376829e+00,8.532695351678e-01,-8.949088848670e+00,1.510181850476e+00,8.598299387146e-01,-8.948516457376e+00,2.109564736472e-01,6.560403546838e-03,5.723912934898e-04
"                 584",1.328017553825e+00,8.360546469178e-01,-5.033429941256e+00,1.547688324061e+00,8.497152021632e-01,-5.034947421085e+00,2.196707702353e-01,1.366055524545e-02,-1.517479828355e-03
"                 585",1.361186747912e+00,7.738298901878e-01,-2.023273250955e-01,1.590112482542e+00,7.935166830686e-01,-2.047075299240e-01,2.289257346296e-01,1.968679288078e-02,-2.380204828555e-03
"                 586",1.384422700482e+00,6.838761709847e-01,3.306616818708e+00,1.622067889176e+00,7.074256497298e-01,3.304409128357e+00,2.376451886941e-01,2.354947874504e-02,-2.207690350435e-03
"                 587",1.368905234340e+00,6.306294922199e-01,4.499547846349e+00,1.613260080768e+00,6.554579011518e-01,4.498198055635e+00,2.443548464279e-01,2.482840893190e-02,-1.349790714107e-03
"                 588",1.325093872343e+00,6.014801275375e-01,4.094693503006e+00,1.572979322618e+00,6.255678820152e-01,4.094278840385e+00,2.478854502744e-01,2.408775447771e-02,-4.146626209886e-04
"                 589",1.302544013115e+00,5.806199477208e-01,3.139894688774e+00,1.550733638095e+00,6.027353072032e-01,3.140057100235e+00,2.481896249796e-01,2.211535948240e-02,1.624114610493e-04
"                 590",1.309195522932e+00,5.651108271970e-01,2.297045698408e+00,1.556073762551e+00,5.848810748398e-01,2.297536025796e+00,2.468782396192e-01,1.977024764287e-02,4.903273887645e-04
"                 591",1.322315052828e+00,5.399883354104e-01,1.708454044434e+00,1.567652002339e+00,5.572574181721e-01,1.709091583885e+00,2.453369495105e-01,1.726908276166e-02,6.375394509561e-04
"                 592",1.327117927083e+00,5.190355497037e-01,1.217945095196e+00,1.571170255037e+00,5.337161058251e-01,1.218595492990e+00,2.440523279550e-01,1.468055612141e-02,6.503977934277e-04
"                 593",1.325721734127e+00,5.177678794754e-01,9.168955652251e-01,1.568824528607e+00,5.300020759989e-01,9.174615512682e-01,2.431027944797e-01,1.223419652346e-02,5.659860431493e-04
"                 594",1.323074319411e+00,5.449411049008e-01,8.045564318414e-01,1.565559634343e+00,5.553552092757e-01,8.050515425120e-01,2.424853149328e-01,1.041410437491e-02,4.951106705866e-04
"                 595",1.321023684501e+00,5.811634131726e-01,1.041870767055e+00,1.563232686820e+00,5.907818165492e-01,1.042380736530e+00,2.422090023191e-01,9.618403376611e-03,5.099694756384e-04
"                 596",1.312013062885e+00,6.089106060644e-01,1.578388499322e+00,1.554219224498e+00,6.186436984675e-01,1.579057927329e+00,2.422061616127e-01,9.733092403132e-03,6.694280078500e-04
"                 597",1.293682189818e+00,6.233954022132e-01,2.149300258592e+00,1.535920847385e+00,6.338347089321e-01,2.150337089919e+00,2.422386575670e-01,1.043930671890e-02,1.036831326662e-03
"                 598",1.273708760372e+00,6.313139817109e-01,2.779548393285e+00,1.515836356658e+00,6.427812871900e-01,2.781203704430e+00,2.421275962859e-01,1.146730547907e-02,1.655311145663e-03
"                 599",1.256157246024e+00,6.363944108757e-01,3.498369916331e+00,1.498057968463e+00,6.489416295491e-01,3.500889608910e+00,2.419007224386e-01,1.254721867343e-02,2.519692579523e-03
"                 600",1.242597276528e+00,6.381749243864e-01,4.252329982774e+00,1.484171991030e+00,6.517073280192e-01,4.255989098457e+00,2.415747145023e-01,1.353240363275e-02,3.659115682961e-03
"                 601",1.230844306887e+00,6.348326511830e-01,4.878298529128e+00,1.472071124103e+00,6.491539049589e-01,4.883406183923e+00,2.412268172155e-01,1.432125377589e-02,5.107654794329e-03
"                 602",1.218423007238e+00,6.247937783366e-01,5.290613403779e+00,1.459273819821e+00,6.395921980880e-01,5.297416854460e+00,2.408508125839e-01,1.479841975147e-02,6.803450680687e-03
"                 603",1.206538062940e+00,6.069676387711e-01,5.530150238664e+00,1.446999224088e+00,6.218865902467e-01,5.538716546694e+00,2.404611611481e-01,1.491895147563e-02,8.566308029909e-03
"                 604",1.193889796836e+00,5.772818144913e-01,5.627543866132e+00,1.433911430069e+00,5.919276864382e-01,5.637833850890e+00,2.400216332329e-01,1.464587194694e-02,1.028998475890e-02
"                 605",1.179193006800e+00,5.389266082818e-01,5.550284093206e+00,1.418629719705e+00,5.527302326442e-01,5.562135493420e+00,2.394367129051e-01,1.380362436238e-02,1.185140021365e-02
"                 606",1.163552059760e+00,5.017089202200e-01,5.334775342709e+00,1.402141821186e+00,5.140215051526e-01,5.347990513022e+00,2.385897614255e-01,1.231258493268e-02,1.321517031298e-02
"                 607",1.146522579425e+00,4.719744914286e-01,5.035359629357e+00,1.383917165878e+00,4.822667197198e-01,5.049683692112e+00,2.373945864526e-01,1.029222829117e-02,1.432406275533e-02
"                 608",1.128777877183e+00,4.495729728704e-01,4.808111959129e+00,1.364629086579e+00,4.575692937685e-01,4.823247802596e+00,2.358512093966e-01,7.996320898091e-03,1.513584346656e-02
"                 609",1.112344962282e+00,4.357294268110e-01,4.657791645136e+00,1.346283779144e+00,4.414082132639e-01,4.673452206178e+00,2.339388168624e-01,5.678786452935e-03,1.566056104147e-02
"                 610",1.101372939513e+00,4.251730329459e-01,4.480477477130e+00,1.333198285575e+00,4.285726731087e-01,4.496437528963e+00,2.318253460624e-01,3.399640162806e-03,1.596005183286e-02
"                 611",1.096435687482e+00,4.119839398287e-01,4.297507021197e+00,1.326243637950e+00,4.132003850041e-01,4.313604517386e+00,2.298079504681e-01,1.216445175398e-03,1.609749618958e-02
"                 612",1.095020404339e+00,3.925474549251e-01,4.117982855246e+00,1.322963160180e+00,3.915973999634e-01,4.134096187991e+00,2.279427558414e-01,-9.500549617215e-04,1.611333274533e-02
"                 613",1.091436908837e+00,3.718286917342e-01,3.927120701100e+00,1.317799456263e+00,3.686573521970e-01,3.943177806894e+00,2.263625474260e-01,-3.171339537224e-03,1.605710579382e-02
"                 614",1.083566327566e+00,3.549287218194e-01,3.799855419018e+00,1.308436864592e+00,3.494336014890e-01,3.815697509965e+00,2.248705370266e-01,-5.495120330434e-03,1.584209094702e-02
"                 615",1.074487763638e+00,3.408911864671e-01,3.685676017580e+00,1.297692047870e+00,3.331160943755e-01,3.701105911320e+00,2.232042842321e-01,-7.775092091558e-03,1.542989374003e-02
"                 616",1.067154948072e+00,3.320310624201e-01,3.645225424747e+00,1.288545690070e+00,3.221704518249e-01,3.660053338506e+00,2.213907419981e-01,-9.860610595186e-03,1.482791375963e-02
"                 617",1.064412104830e+00,3.280137956965e-01,3.587349384536e+00,1.283831775302e+00,3.163664364777e-01,3.601461325700e+00,2.194196704727e-01,-1.164735921886e-02,1.411194116399e-02
"                 618",1.064833335088e+00,3.269282413595e-01,3.597363266022e+00,1.282313608472e+00,3.139326653367e-01,3.610768865640e+00,2.174802733847e-01,-1.299557602286e-02,1.340559961741e-02
"                 619",1.064933487294e+00,3.229821898859e-01,3.631505774446e+00,1.280563910717e+00,3.090156818154e-01,3.644224271037e+00,2.156304234233e-01,-1.396650807051e-02,1.271849659038e-02
"                 620",1.058665506248e+00,3.186302530018e-01,3.758770868625e+00,1.272492808771e+00,3.039880503096e-01,3.770941704697e+00,2.138273025229e-01,-1.464220269225e-02,1.217083607185e-02
"                 621",1.049519518902e+00,3.115333856871e-01,3.746258498132e+00,1.261461789256e+00,2.964152631446e-01,3.757976561145e+00,2.119422703539e-01,-1.511812254255e-02,1.171806301263e-02
"                 622",1.039019186712e+00,3.073827244115e-01,3.662169449586e+00,1.248948491853e+00,2.919552410482e-01,3.673468191480e+00,2.099293051410e-01,-1.542748336336e-02,1.129874189426e-02
"                 623",1.031418053010e+00,3.070721296058e-01,3.472571170726e+00,1.239223682820e+00,2.914940277684e-01,3.483419750007e+00,2.078056298104e-01,-1.557810183741e-02,1.084857928052e-02
"                 624",1.022827195337e+00,3.138614909270e-01,3.390850352027e+00,1.228469488460e+00,2.983047369573e-01,3.401188009881e+00,2.056422931227e-01,-1.555675396973e-02,1.033765785389e-02
"                 625",1.016213606450e+00,3.209713231058e-01,3.162712730135e+00,1.219695707107e+00,3.056261615023e-01,3.172482851281e+00,2.034821006565e-01,-1.534516160353e-02,9.770121146055e-03
"                 626",1.008317038793e+00,3.243110307898e-01,2.993840393095e+00,1.209700451103e+00,3.093374794304e-01,3.003023071775e+00,2.013834123103e-01,-1.497355135933e-02,9.182678679687e-03
"                 627",9.987843382997e-01,3.241671659497e-01,2.782040888071e+00,1.198112750282e+00,3.096655716237e-01,2.790622696196e+00,1.993284119823e-01,-1.450159432606e-02,8.581808124613e-03
"                 628",9.901670713930e-01,3.277843993693e-01,2.545379191398e+00,1.187490091993e+00,3.138237794939e-01,2.553340302333e+00,1.973230205999e-01,-1.396061987536e-02,7.961110935527e-03
"                 629",9.838572641103e-01,3.322837860685e-01,2.284202973933e+00,1.179275656252e+00,3.188647554525e-01,2.291511653779e+00,1.954183921422e-01,-1.341903061596e-02,7.308679846229e-03
"                 630",9.825045485214e-01,3.417165795425e-01,2.016028417501e+00,1.176236052578e+00,3.288168267091e-01,2.022651404444e+00,1.937315040566e-01,-1.289975283342e-02,6.622986942599e-03
"                 631",9.840875647909e-01,3.498091794954e-01,1.697096215558e+00,1.176458451615e+00,3.374372716181e-01,1.703011320905e+00,1.923708868245e-01,-1.237190787738e-02,5.915105346922e-03
"                 632",9.855022786558e-01,3.606747565913e-01,1.322646127660e+00,1.176877624078e+00,3.488205043682e-01,1.327852252988e+00,1.913753454218e-01,-1.185425222317e-02,5.206125327256e-03
"                 633",9.838842533940e-01,3.662193996726e-01,1.110705004478e+00,1.174525792279e+00,3.548712101673e-01,1.115219853970e+00,1.906415388849e-01,-1.134818950523e-02,4.514849491808e-03
"                 634",9.803450388217e-01,3.719715792964e-01,1.002465124199e+00,1.170449632035e+00,3.611031473651e-01,1.006353954019e+00,1.901045932133e-01,-1.086843193131e-02,3.888829819667e-03
"                 635",9.770829444174e-01,3.757799612707e-01,1.006070240531e+00,1.166666849203e+00,3.653767166437e-01,1.009424400480e+00,1.895839047858e-01,-1.040324462698e-02,3.354159948964e-03
"                 636",9.814007545773e-01,3.829840955649e-01,7.089708448235e-01,1.170551459283e+00,3.730518830089e-01,7.118940548613e-01,1.891507047053e-01,-9.932212556024e-03,2.923210037775e-03
"                 637",9.828642141453e-01,3.930670309347e-01,3.790945160657e-01,1.171624060083e+00,3.836262676387e-01,3.816047529183e-01,1.887598459377e-01,-9.440763295995e-03,2.510236852640e-03
"                 638",9.745415447257e-01,3.982058166450e-01,3.406537425617e-01,1.162918315847e+00,3.893047045639e-01,3.427838396016e-01,1.883767711216e-01,-8.901112081084e-03,2.130097039884e-03
"                 639",9.694445498218e-01,4.002194428465e-01,3.839994278198e-01,1.157205638787e+00,3.918659773288e-01,3.858084709343e-01,1.877610889649e-01,-8.353465517649e-03,1.809043114501e-03
"                 640",9.705363098603e-01,4.059345309830e-01,2.920964539106e-01,1.157785801317e+00,3.981128922607e-01,2.936232635658e-01,1.872494914563e-01,-7.821638722363e-03,1.526809655129e-03
"                 641",9.728271807502e-01,4.101774988187e-01,2.519201531493e-01,1.159702233761e+00,4.028907439448e-01,2.531504061818e-01,1.868750530112e-01,-7.286754873825e-03,1.230253032558e-03
"                 642",9.761186472703e-01,4.189750393630e-01,2.923378611674e-01,1.162891774459e+00,4.122320206536e-01,2.932889867563e-01,1.867731271884e-01,-6.743018709464e-03,9.511255889277e-04
"                 643",9.790683003339e-01,4.249686095420e-01,3.896570545384e-01,1.165789982391e+00,4.188118470746e-01,3.903679550625e-01,1.867216820568e-01,-6.156762467327e-03,7.109005241522e-04
"                 644",9.816674513785e-01,4.190049171353e-01,4.376754155695e-01,1.168447599981e+00,4.134226537156e-01,4.382198021522e-01,1.867801486028e-01,-5.582263419739e-03,5.443865827227e-04
"                 645",9.827224844801e-01,4.101474342504e-01,5.568909312058e-01,1.169434362743e+00,4.050096631538e-01,5.573085857115e-01,1.867118782627e-01,-5.137771096587e-03,4.176545056104e-04
